destination_country,origin_country,gender,age,number
Spain,South Africa,Male,15-24,162.0
Spain,South Africa,Male,25-64,1489.0
Spain,South Africa,Male,65+,158.0
Spain,Spain,Female,15-24,1926461.0
Spain,Spain,Female,25-64,10488317.0
Spain,Spain,Female,65+,4936014.0
Spain,Spain,Male,15-24,2036693.0
Spain,Spain,Male,25-64,10672024.0
Spain,Spain,Male,65+,3770790.0
Spain,Sri Lanka,Female,15-24,18.0
Spain,Sri Lanka,Female,25-64,211.0
Spain,Sri Lanka,Female,65+,43.0
Spain,Sri Lanka,Male,15-24,36.0
Spain,Sri Lanka,Male,25-64,324.0
Spain,Sri Lanka,Male,65+,43.0
Spain,Sweden,Female,15-24,608.0
Spain,Sweden,Female,25-64,5909.0
Spain,Sweden,Female,65+,2812.0
Spain,Sweden,Male,15-24,559.0
Spain,Sweden,Male,25-64,4855.0
Spain,Sweden,Male,65+,2507.0
Spain,Switzerland,Female,15-24,1798.0
Spain,Switzerland,Female,25-64,23246.0
Spain,Switzerland,Female,65+,3091.0
Spain,Switzerland,Male,15-24,1853.0
Spain,Switzerland,Male,25-64,23030.0
Spain,Switzerland,Male,65+,2500.0
Spain,Syria,Female,15-24,520.0
Spain,Syria,Female,25-64,2610.0
Spain,Syria,Female,65+,309.0
Spain,Syria,Male,15-24,768.0
Spain,Syria,Male,25-64,3887.0
Spain,Syria,Male,65+,1275.0
Spain,Trinidad and Tobago,Female,15-24,6.0
Spain,Trinidad and Tobago,Female,25-64,110.0
Spain,Trinidad and Tobago,Female,65+,44.0
Spain,Trinidad and Tobago,Male,15-24,5.0
Spain,Trinidad and Tobago,Male,25-64,71.0
Spain,Trinidad and Tobago,Male,65+,22.0
Spain,Tunisia,Female,15-24,111.0
Spain,Tunisia,Female,25-64,998.0
Spain,Tunisia,Female,65+,163.0
Spain,Tunisia,Male,15-24,240.0
Spain,Tunisia,Male,25-64,1944.0
Spain,Tunisia,Male,65+,229.0
Spain,Thailand,Female,15-24,125.0
Spain,Thailand,Female,25-64,1854.0
Spain,Thailand,Female,65+,103.0
Spain,Thailand,Male,15-24,121.0
Spain,Thailand,Male,25-64,397.0
Spain,Thailand,Male,65+,24.0
Spain,Turkey,Female,15-24,277.0
Spain,Turkey,Female,25-64,2069.0
Spain,Turkey,Female,65+,96.0
Spain,Turkey,Male,15-24,347.0
Spain,Turkey,Male,25-64,2854.0
Spain,Turkey,Male,65+,148.0
Spain,Belarus,Female,15-24,306.0
Spain,Belarus,Female,25-64,3414.0
Spain,Belarus,Female,65+,220.0
Spain,Belarus,Male,15-24,234.0
Spain,Belarus,Male,25-64,1407.0
Spain,Belarus,Male,65+,67.0
Spain,Georgia,Female,15-24,767.0
Spain,Georgia,Female,25-64,8084.0
Spain,Georgia,Female,65+,494.0
Spain,Georgia,Male,15-24,870.0
Spain,Georgia,Male,25-64,6470.0
Spain,Georgia,Male,65+,318.0
Spain,Lithuania,Female,15-24,673.0
Spain,Lithuania,Female,25-64,7070.0
Spain,Lithuania,Female,65+,375.0
Spain,Lithuania,Male,15-24,658.0
Spain,Lithuania,Male,25-64,4598.0
Spain,Lithuania,Male,65+,176.0
Spain,Moldova,Female,15-24,1268.0
Spain,Moldova,Female,25-64,9345.0
Spain,Moldova,Female,65+,484.0
Spain,Moldova,Male,15-24,1222.0
Spain,Moldova,Male,25-64,7944.0
Spain,Moldova,Male,65+,267.0
Spain,Russia,Female,15-24,7185.0
Spain,Russia,Female,25-64,46013.0
Spain,Russia,Female,65+,4951.0
Spain,Russia,Male,15-24,8346.0
Spain,Russia,Male,25-64,18705.0
Spain,Russia,Male,65+,2167.0
Spain,Ukraine,Female,15-24,6386.0
Spain,Ukraine,Female,25-64,50279.0
Spain,Ukraine,Female,65+,4772.0
Spain,Ukraine,Male,15-24,6282.0
Spain,Ukraine,Male,25-64,34801.0
Spain,Ukraine,Male,65+,1860.0
Spain,Uzbekistan,Female,15-24,43.0
Spain,Uzbekistan,Female,25-64,365.0
Spain,Uzbekistan,Female,65+,39.0
Spain,Uzbekistan,Male,15-24,50.0
Spain,Uzbekistan,Male,25-64,234.0
Spain,Uzbekistan,Male,65+,14.0
Spain,United States,Female,15-24,4688.0
Spain,United States,Female,25-64,16370.0
Spain,United States,Female,65+,2858.0
Spain,United States,Male,15-24,3950.0
Spain,United States,Male,25-64,13896.0
Spain,United States,Male,65+,2653.0
Spain,Venezuela,Female,15-24,25391.0
Spain,Venezuela,Female,25-64,163935.0
Spain,Venezuela,Female,65+,15832.0
Spain,Venezuela,Male,15-24,24734.0
Spain,Venezuela,Male,25-64,136394.0
Spain,Venezuela,Male,65+,7346.0
Spain,Vietnam,Female,15-24,334.0
Spain,Vietnam,Female,25-64,1077.0
Spain,Vietnam,Female,65+,122.0
Spain,Vietnam,Male,15-24,231.0
Spain,Vietnam,Male,25-64,905.0
Spain,Vietnam,Male,65+,86.0
Sweden,Unknown,Female,15-24,1700.0
Sweden,Unknown,Female,25-64,33970.0
Sweden,Unknown,Female,65+,13160.0
Sweden,Unknown,Male,15-24,1820.0
Sweden,Unknown,Male,25-64,33825.0
Sweden,Unknown,Male,65+,11185.0
Sweden,Angola,Female,15-24,45.0
Sweden,Angola,Female,25-64,350.0
Sweden,Angola,Female,65+,25.0
Sweden,Angola,Male,15-24,45.0
Sweden,Angola,Male,25-64,315.0
Sweden,Angola,Male,65+,15.0
Sweden,Albania,Female,15-24,360.0
Sweden,Albania,Female,25-64,2800.0
Sweden,Albania,Female,65+,55.0
Sweden,Albania,Male,15-24,410.0
Sweden,Albania,Male,25-64,3680.0
Sweden,Albania,Male,65+,80.0
Sweden,Afghanistan,Female,15-24,5000.0
Sweden,Afghanistan,Female,25-64,12975.0
Sweden,Afghanistan,Female,65+,760.0
Sweden,Afghanistan,Male,15-24,21145.0
Sweden,Afghanistan,Male,25-64,15315.0
Sweden,Afghanistan,Male,65+,795.0
Sweden,Argentina,Female,15-24,80.0
Sweden,Argentina,Female,25-64,1325.0
Sweden,Argentina,Female,65+,385.0
Sweden,Argentina,Male,15-24,95.0
Sweden,Argentina,Male,25-64,1530.0
Sweden,Argentina,Male,65+,340.0
Sweden,Australia,Female,15-24,175.0
Sweden,Australia,Female,25-64,1210.0
Sweden,Australia,Female,65+,90.0
Sweden,Australia,Male,15-24,205.0
Sweden,Australia,Male,25-64,2520.0
Sweden,Australia,Male,65+,85.0
Sweden,Austria,Female,15-24,185.0
Sweden,Austria,Female,25-64,1195.0
Sweden,Austria,Female,65+,1115.0
Sweden,Austria,Male,15-24,130.0
Sweden,Austria,Male,25-64,1175.0
Sweden,Austria,Male,65+,1530.0
Sweden,Bulgaria,Female,15-24,370.0
Sweden,Bulgaria,Female,25-64,3675.0
Sweden,Bulgaria,Female,65+,570.0
Sweden,Bulgaria,Male,15-24,460.0
Sweden,Bulgaria,Male,25-64,3820.0
Sweden,Bulgaria,Male,65+,455.0
Sweden,Bolivia,Female,15-24,260.0
Sweden,Bolivia,Female,25-64,1745.0
Sweden,Bolivia,Female,65+,250.0
Sweden,Bolivia,Male,15-24,255.0
Sweden,Bolivia,Male,25-64,1705.0
Sweden,Bolivia,Male,65+,275.0
Sweden,Bangladesh,Female,15-24,405.0
Sweden,Bangladesh,Female,25-64,4195.0
Sweden,Bangladesh,Female,65+,100.0
Sweden,Bangladesh,Male,15-24,360.0
Sweden,Bangladesh,Male,25-64,5995.0
Sweden,Bangladesh,Male,65+,265.0
Sweden,Belgium,Female,15-24,250.0
Sweden,Belgium,Female,25-64,855.0
Sweden,Belgium,Female,65+,130.0
Sweden,Belgium,Male,15-24,270.0
Sweden,Belgium,Male,25-64,1125.0
Sweden,Belgium,Male,65+,125.0
Sweden,Brazil,Female,15-24,410.0
Sweden,Brazil,Female,25-64,5270.0
Sweden,Brazil,Female,65+,405.0
Sweden,Brazil,Male,15-24,410.0
Sweden,Brazil,Male,25-64,3370.0
Sweden,Brazil,Male,65+,140.0
Sweden,Chile,Female,15-24,300.0
Sweden,Chile,Female,25-64,10180.0
Sweden,Chile,Female,65+,3195.0
Sweden,Chile,Male,15-24,340.0
Sweden,Chile,Male,25-64,10845.0
Sweden,Chile,Male,65+,2775.0
Sweden,Côte d'Ivoire,Female,15-24,105.0
Sweden,Côte d'Ivoire,Female,25-64,415.0
Sweden,Côte d'Ivoire,Male,15-24,100.0
Sweden,Côte d'Ivoire,Male,25-64,450.0
Sweden,Côte d'Ivoire,Male,65+,20.0
Sweden,Cameroon,Female,15-24,115.0
Sweden,Cameroon,Female,25-64,710.0
Sweden,Cameroon,Male,15-24,115.0
Sweden,Cameroon,Male,25-64,980.0
Sweden,Cameroon,Male,65+,5.0
Sweden,Democratic Republic of the Congo,Female,15-24,720.0
Sweden,Democratic Republic of the Congo,Female,25-64,1680.0
Sweden,Democratic Republic of the Congo,Female,65+,75.0
Sweden,Democratic Republic of the Congo,Male,15-24,645.0
Sweden,Democratic Republic of the Congo,Male,25-64,1595.0
Sweden,Democratic Republic of the Congo,Male,65+,95.0
Sweden,Colombia,Female,15-24,765.0
Sweden,Colombia,Female,25-64,5080.0
Sweden,Colombia,Female,65+,395.0
Sweden,Colombia,Male,15-24,940.0
Sweden,Colombia,Male,25-64,4855.0
Sweden,Colombia,Male,65+,275.0
Sweden,Czech Republic,Female,15-24,110.0
Sweden,Czech Republic,Female,25-64,925.0
Sweden,Czech Republic,Female,65+,35.0
Sweden,Czech Republic,Male,15-24,130.0
Sweden,Czech Republic,Male,25-64,755.0
Sweden,Czech Republic,Male,65+,15.0
Sweden,Slovakia,Female,15-24,90.0
Sweden,Slovakia,Female,25-64,855.0
Sweden,Slovakia,Female,65+,20.0
Sweden,Slovakia,Male,15-24,110.0
Sweden,Slovakia,Male,25-64,845.0
Sweden,Slovakia,Male,65+,10.0
Sweden,Cuba,Female,15-24,90.0
Sweden,Cuba,Female,25-64,1170.0
Sweden,Cuba,Female,65+,120.0
Sweden,Cuba,Male,15-24,100.0
Sweden,Cuba,Male,25-64,1370.0
Sweden,Cuba,Male,65+,80.0
Sweden,Cambodia,Female,15-24,35.0
Sweden,Cambodia,Female,25-64,350.0
Sweden,Cambodia,Female,65+,30.0
Sweden,Cambodia,Male,15-24,35.0
Sweden,Cambodia,Male,25-64,165.0
Sweden,Cambodia,Male,65+,35.0
Sweden,Canada,Female,15-24,175.0
Sweden,Canada,Female,25-64,1610.0
Sweden,Canada,Female,65+,200.0
Sweden,Canada,Male,15-24,160.0
Sweden,Canada,Male,25-64,1610.0
Sweden,Canada,Male,65+,140.0
Sweden,China,Female,15-24,4195.0
Sweden,China,Female,25-64,15035.0
Sweden,China,Female,65+,800.0
Sweden,China,Male,15-24,1915.0
Sweden,China,Male,25-64,10630.0
Sweden,China,Male,65+,680.0
Sweden,Germany,Female,15-24,2345.0
Sweden,Germany,Female,25-64,14275.0
Sweden,Germany,Female,65+,8775.0
Sweden,Germany,Male,15-24,2020.0
Sweden,Germany,Male,25-64,13545.0
Sweden,Germany,Male,65+,7290.0
Sweden,Dominican Republic,Female,15-24,50.0
Sweden,Dominican Republic,Female,25-64,370.0
Sweden,Dominican Republic,Female,65+,15.0
Sweden,Dominican Republic,Male,15-24,65.0
Sweden,Dominican Republic,Male,25-64,335.0
Sweden,Dominican Republic,Male,65+,10.0
Sweden,Algeria,Female,15-24,45.0
Sweden,Algeria,Female,25-64,1135.0
Sweden,Algeria,Female,65+,105.0
Sweden,Algeria,Male,15-24,55.0
Sweden,Algeria,Male,25-64,1715.0
Sweden,Algeria,Male,65+,340.0
Sweden,Ecuador,Female,15-24,130.0
Sweden,Ecuador,Female,25-64,1055.0
Sweden,Ecuador,Female,65+,80.0
Sweden,Ecuador,Male,15-24,170.0
Sweden,Ecuador,Male,25-64,1050.0
Sweden,Ecuador,Male,65+,65.0
Sweden,Eritrea,Female,15-24,3665.0
Sweden,Eritrea,Female,25-64,14370.0
Sweden,Eritrea,Female,65+,595.0
Sweden,Eritrea,Male,15-24,5980.0
Sweden,Eritrea,Male,25-64,16330.0
Sweden,Eritrea,Male,65+,825.0
Sweden,Ethiopia,Female,15-24,1325.0
Sweden,Ethiopia,Female,25-64,8305.0
Sweden,Ethiopia,Female,65+,410.0
Sweden,Ethiopia,Male,15-24,1875.0
Sweden,Ethiopia,Male,25-64,7550.0
Sweden,Ethiopia,Male,65+,700.0
Sweden,Egypt,Female,15-24,430.0
Sweden,Egypt,Female,25-64,2210.0
Sweden,Egypt,Female,65+,205.0
Sweden,Egypt,Male,15-24,450.0
Sweden,Egypt,Male,25-64,4090.0
Sweden,Egypt,Male,65+,480.0
Sweden,FJI,Female,25-64,30.0
Sweden,FJI,Male,25-64,25.0
Sweden,Bosnia and Herzegovina,Female,15-24,790.0
Sweden,Bosnia and Herzegovina,Female,25-64,23770.0
Sweden,Bosnia and Herzegovina,Female,65+,5340.0
Sweden,Bosnia and Herzegovina,Male,15-24,755.0
Sweden,Bosnia and Herzegovina,Male,25-64,24045.0
Sweden,Bosnia and Herzegovina,Male,65+,4485.0
Sweden,Croatia,Female,15-24,395.0
Sweden,Croatia,Female,25-64,4020.0
Sweden,Croatia,Female,65+,910.0
Sweden,Croatia,Male,15-24,350.0
Sweden,Croatia,Male,25-64,4770.0
Sweden,Croatia,Male,65+,850.0
Sweden,North Macedonia,Female,15-24,420.0
Sweden,North Macedonia,Female,25-64,3345.0
Sweden,North Macedonia,Female,65+,345.0
Sweden,North Macedonia,Male,15-24,420.0
Sweden,North Macedonia,Male,25-64,3680.0
Sweden,North Macedonia,Male,65+,385.0
Sweden,Serbia,Female,15-24,1135.0
Sweden,Serbia,Female,25-64,5685.0
Sweden,Serbia,Female,65+,90.0
Sweden,Serbia,Male,15-24,1200.0
Sweden,Serbia,Male,25-64,5900.0
Sweden,Serbia,Male,65+,125.0
Sweden,Finland,Female,15-24,1805.0
Sweden,Finland,Female,25-64,33250.0
Sweden,Finland,Female,65+,49650.0
Sweden,Finland,Male,15-24,1065.0
Sweden,Finland,Male,25-64,24745.0
Sweden,Finland,Male,65+,28455.0
Sweden,France,Female,15-24,585.0
Sweden,France,Female,25-64,3495.0
Sweden,France,Female,65+,505.0
Sweden,France,Male,15-24,600.0
Sweden,France,Male,25-64,5105.0
Sweden,France,Male,65+,605.0
Sweden,United Kingdom,Female,15-24,1280.0
Sweden,United Kingdom,Female,25-64,5950.0
Sweden,United Kingdom,Female,65+,1570.0
Sweden,United Kingdom,Male,15-24,1365.0
Sweden,United Kingdom,Male,25-64,14045.0
Sweden,United Kingdom,Male,65+,2625.0
Sweden,Ghana,Female,15-24,200.0
Sweden,Ghana,Female,25-64,1125.0
Sweden,Ghana,Female,65+,35.0
Sweden,Ghana,Male,15-24,195.0
Sweden,Ghana,Male,25-64,1685.0
Sweden,Ghana,Male,65+,100.0
Sweden,Guatemala,Female,15-24,40.0
Sweden,Guatemala,Female,25-64,340.0
Sweden,Guatemala,Female,65+,30.0
Sweden,Guatemala,Male,15-24,35.0
Sweden,Guatemala,Male,25-64,370.0
Sweden,Guatemala,Male,65+,40.0
Sweden,Guyana,Female,25-64,50.0
Sweden,Guyana,Female,65+,15.0
Sweden,Guyana,Male,25-64,20.0
Sweden,Guyana,Male,65+,10.0
Sweden,Greece,Female,15-24,855.0
Sweden,Greece,Female,25-64,5005.0
Sweden,Greece,Female,65+,1685.0
Sweden,Greece,Male,15-24,865.0
Sweden,Greece,Male,25-64,6500.0
Sweden,Greece,Male,65+,2450.0
Sweden,Honduras,Female,15-24,20.0
Sweden,Honduras,Female,25-64,175.0
Sweden,Honduras,Female,65+,15.0
Sweden,Honduras,Male,15-24,10.0
Sweden,Honduras,Male,25-64,180.0
Sweden,Honduras,Male,65+,10.0
Sweden,Haiti,Female,25-64,50.0
Sweden,Haiti,Female,65+,10.0
Sweden,Haiti,Male,15-24,10.0
Sweden,Haiti,Male,25-64,50.0
Sweden,Haiti,Male,65+,10.0
Sweden,Hungary,Female,15-24,460.0
Sweden,Hungary,Female,25-64,4750.0
Sweden,Hungary,Female,65+,2885.0
Sweden,Hungary,Male,15-24,470.0
Sweden,Hungary,Male,25-64,4290.0
Sweden,Hungary,Male,65+,2800.0
Sweden,Israel,Female,15-24,135.0
Sweden,Israel,Female,25-64,775.0
Sweden,Israel,Female,65+,120.0
Sweden,Israel,Male,15-24,165.0
Sweden,Israel,Male,25-64,1145.0
Sweden,Israel,Male,65+,200.0
Sweden,India,Female,15-24,1165.0
Sweden,India,Female,25-64,15515.0
Sweden,India,Female,65+,515.0
Sweden,India,Male,15-24,1555.0
Sweden,India,Male,25-64,18050.0
Sweden,India,Male,65+,800.0
Sweden,Indonesia,Female,15-24,105.0
Sweden,Indonesia,Female,25-64,1505.0
Sweden,Indonesia,Female,65+,85.0
Sweden,Indonesia,Male,15-24,90.0
Sweden,Indonesia,Male,25-64,1020.0
Sweden,Indonesia,Male,65+,95.0
Sweden,Iran,Female,15-24,2385.0
Sweden,Iran,Female,25-64,29835.0
Sweden,Iran,Female,65+,4675.0
Sweden,Iran,Male,15-24,4440.0
Sweden,Iran,Male,25-64,30760.0
Sweden,Iran,Male,65+,5905.0
Sweden,Iraq,Female,15-24,8735.0
Sweden,Iraq,Female,25-64,50580.0
Sweden,Iraq,Female,65+,5240.0
Sweden,Iraq,Male,15-24,9755.0
Sweden,Iraq,Male,25-64,59585.0
Sweden,Iraq,Male,65+,6055.0
Sweden,Ireland,Female,15-24,110.0
Sweden,Ireland,Female,25-64,610.0
Sweden,Ireland,Female,65+,95.0
Sweden,Ireland,Male,15-24,105.0
Sweden,Ireland,Male,25-64,1630.0
Sweden,Ireland,Male,65+,105.0
Sweden,Italy,Female,15-24,655.0
Sweden,Italy,Female,25-64,3300.0
Sweden,Italy,Female,65+,625.0
Sweden,Italy,Male,15-24,720.0
Sweden,Italy,Male,25-64,5235.0
Sweden,Italy,Male,65+,1545.0
Sweden,Jamaica,Female,15-24,10.0
Sweden,Jamaica,Female,25-64,115.0
Sweden,Jamaica,Female,65+,20.0
Sweden,Jamaica,Male,15-24,15.0
Sweden,Jamaica,Male,25-64,215.0
Sweden,Jamaica,Male,65+,15.0
Sweden,Japan,Female,15-24,115.0
Sweden,Japan,Female,25-64,1850.0
Sweden,Japan,Female,65+,420.0
Sweden,Japan,Male,15-24,100.0
Sweden,Japan,Male,25-64,550.0
Sweden,Japan,Male,65+,235.0
Sweden,Kenya,Female,15-24,385.0
Sweden,Kenya,Female,25-64,1905.0
Sweden,Kenya,Female,65+,100.0
Sweden,Kenya,Male,15-24,360.0
Sweden,Kenya,Male,25-64,1085.0
Sweden,Kenya,Male,65+,80.0
Sweden,North Korea,Female,15-24,450.0
Sweden,North Korea,Female,25-64,6125.0
Sweden,North Korea,Female,65+,215.0
Sweden,North Korea,Male,15-24,805.0
Sweden,North Korea,Male,25-64,3130.0
Sweden,North Korea,Male,65+,70.0
Sweden,Laos,Female,15-24,10.0
Sweden,Laos,Female,25-64,265.0
Sweden,Laos,Female,65+,25.0
Sweden,Laos,Male,15-24,5.0
Sweden,Laos,Male,25-64,160.0
Sweden,Laos,Male,65+,20.0
Sweden,Lebanon,Female,15-24,600.0
Sweden,Lebanon,Female,25-64,10730.0
Sweden,Lebanon,Female,65+,995.0
Sweden,Lebanon,Male,15-24,655.0
Sweden,Lebanon,Male,25-64,13140.0
Sweden,Lebanon,Male,65+,1370.0
Sweden,Morocco,Female,15-24,285.0
Sweden,Morocco,Female,25-64,5230.0
Sweden,Morocco,Female,65+,290.0
Sweden,Morocco,Male,15-24,360.0
Sweden,Morocco,Male,25-64,4575.0
Sweden,Morocco,Male,65+,750.0
Sweden,Malaysia,Female,15-24,85.0
Sweden,Malaysia,Female,25-64,730.0
Sweden,Malaysia,Female,65+,95.0
Sweden,Malaysia,Male,15-24,80.0
Sweden,Malaysia,Male,25-64,365.0
Sweden,Malaysia,Male,65+,175.0
Sweden,Mexico,Female,15-24,90.0
Sweden,Mexico,Female,25-64,1555.0
Sweden,Mexico,Female,65+,120.0
Sweden,Mexico,Male,15-24,60.0
Sweden,Mexico,Male,25-64,1335.0
Sweden,Mexico,Male,65+,55.0
Sweden,Myanmar,Female,15-24,85.0
Sweden,Myanmar,Female,25-64,610.0
Sweden,Myanmar,Female,65+,35.0
Sweden,Myanmar,Male,15-24,90.0
Sweden,Myanmar,Male,25-64,630.0
Sweden,Myanmar,Male,65+,35.0
Sweden,Nigeria,Female,15-24,260.0
Sweden,Nigeria,Female,25-64,2040.0
Sweden,Nigeria,Female,65+,15.0
Sweden,Nigeria,Male,15-24,320.0
Sweden,Nigeria,Male,25-64,3585.0
Sweden,Nigeria,Male,65+,60.0
Sweden,Nicaragua,Female,15-24,65.0
Sweden,Nicaragua,Female,25-64,455.0
Sweden,Nicaragua,Female,65+,25.0
Sweden,Nicaragua,Male,15-24,75.0
Sweden,Nicaragua,Male,25-64,395.0
Sweden,Nicaragua,Male,65+,10.0
Sweden,Nepal,Female,15-24,75.0
Sweden,Nepal,Female,25-64,400.0
Sweden,Nepal,Male,15-24,75.0
Sweden,Nepal,Male,25-64,595.0
Sweden,Nepal,Male,65+,5.0
Sweden,Netherlands,Female,15-24,755.0
Sweden,Netherlands,Female,25-64,3510.0
Sweden,Netherlands,Female,65+,770.0
Sweden,Netherlands,Male,15-24,870.0
Sweden,Netherlands,Male,25-64,4770.0
Sweden,Netherlands,Male,65+,1000.0
Sweden,New Zealand,Female,15-24,40.0
Sweden,New Zealand,Female,25-64,285.0
Sweden,New Zealand,Female,65+,25.0
Sweden,New Zealand,Male,15-24,45.0
Sweden,New Zealand,Male,25-64,790.0
Sweden,New Zealand,Male,65+,25.0
Sweden,Other,Female,15-24,10670.0
Sweden,Other,Female,25-64,57595.0
Sweden,Other,Female,65+,19065.0
Sweden,Other,Male,15-24,11360.0
Sweden,Other,Male,25-64,61215.0
Sweden,Other,Male,65+,16180.0
Sweden,Peru,Female,15-24,255.0
Sweden,Peru,Female,25-64,3575.0
Sweden,Peru,Female,65+,490.0
Sweden,Peru,Male,15-24,320.0
Sweden,Peru,Male,25-64,2880.0
Sweden,Peru,Male,65+,405.0
Sweden,Pakistan,Female,15-24,915.0
Sweden,Pakistan,Female,25-64,6090.0
Sweden,Pakistan,Female,65+,230.0
Sweden,Pakistan,Male,15-24,1275.0
Sweden,Pakistan,Male,25-64,9070.0
Sweden,Pakistan,Male,65+,550.0
Sweden,Philippines,Female,15-24,835.0
Sweden,Philippines,Female,25-64,10050.0
Sweden,Philippines,Female,65+,705.0
Sweden,Philippines,Male,15-24,730.0
Sweden,Philippines,Male,25-64,2070.0
Sweden,Philippines,Male,65+,135.0
Sweden,Poland,Female,15-24,3630.0
Sweden,Poland,Female,25-64,33240.0
Sweden,Poland,Female,65+,10490.0
Sweden,Poland,Male,15-24,3710.0
Sweden,Poland,Male,25-64,34155.0
Sweden,Poland,Male,65+,4505.0
Sweden,Portugal,Female,15-24,120.0
Sweden,Portugal,Female,25-64,1400.0
Sweden,Portugal,Female,65+,365.0
Sweden,Portugal,Male,15-24,110.0
Sweden,Portugal,Male,25-64,1700.0
Sweden,Portugal,Male,65+,420.0
Sweden,Romania,Female,15-24,1135.0
Sweden,Romania,Female,25-64,12020.0
Sweden,Romania,Female,65+,2090.0
Sweden,Romania,Male,15-24,1180.0
Sweden,Romania,Male,25-64,13010.0
Sweden,Romania,Male,65+,1520.0
Sweden,Senegal,Female,15-24,30.0
Sweden,Senegal,Female,25-64,300.0
Sweden,Senegal,Male,15-24,60.0
Sweden,Senegal,Male,25-64,540.0
Sweden,Senegal,Male,65+,40.0
Sweden,El Salvador,Female,15-24,105.0
Sweden,El Salvador,Female,25-64,1340.0
Sweden,El Salvador,Female,65+,190.0
Sweden,El Salvador,Male,15-24,105.0
Sweden,El Salvador,Male,25-64,1360.0
Sweden,El Salvador,Male,65+,140.0
Sweden,Somalia,Female,15-24,9895.0
Sweden,Somalia,Female,25-64,20540.0
Sweden,Somalia,Female,65+,1355.0
Sweden,Somalia,Male,15-24,10960.0
Sweden,Somalia,Male,25-64,18735.0
Sweden,Somalia,Male,65+,1230.0
Sweden,South Africa,Female,15-24,230.0
Sweden,South Africa,Female,25-64,890.0
Sweden,South Africa,Female,65+,115.0
Sweden,South Africa,Male,15-24,255.0
Sweden,South Africa,Male,25-64,1255.0
Sweden,South Africa,Male,65+,125.0
Sweden,Spain,Female,15-24,655.0
Sweden,Spain,Female,25-64,3710.0
Sweden,Spain,Female,65+,550.0
Sweden,Spain,Male,15-24,670.0
Sweden,Spain,Male,25-64,4495.0
Sweden,Spain,Male,65+,905.0
Sweden,Sri Lanka,Female,15-24,80.0
Sweden,Sri Lanka,Female,25-64,3680.0
Sweden,Sri Lanka,Female,65+,380.0
Sweden,Sri Lanka,Male,15-24,90.0
Sweden,Sri Lanka,Male,25-64,3015.0
Sweden,Sri Lanka,Male,65+,195.0
Sweden,Sweden,Female,15-24,446455.0
Sweden,Sweden,Female,25-64,1924385.0
Sweden,Sweden,Female,65+,956805.0
Sweden,Sweden,Male,15-24,473085.0
Sweden,Sweden,Male,25-64,2013575.0
Sweden,Sweden,Male,65+,845885.0
Sweden,Switzerland,Female,15-24,265.0
Sweden,Switzerland,Female,25-64,1115.0
Sweden,Switzerland,Female,65+,315.0
Sweden,Switzerland,Male,15-24,260.0
Sweden,Switzerland,Male,25-64,1280.0
Sweden,Switzerland,Male,65+,365.0
Sweden,Syria,Female,15-24,15280.0
Sweden,Syria,Female,25-64,48155.0
Sweden,Syria,Female,65+,3435.0
Sweden,Syria,Male,15-24,20855.0
Sweden,Syria,Male,25-64,63855.0
Sweden,Syria,Male,65+,3615.0
Sweden,Trinidad and Tobago,Female,15-24,5.0
Sweden,Trinidad and Tobago,Female,25-64,115.0
Sweden,Trinidad and Tobago,Female,65+,40.0
Sweden,Trinidad and Tobago,Male,15-24,5.0
Sweden,Trinidad and Tobago,Male,25-64,75.0
Sweden,Trinidad and Tobago,Male,65+,25.0
Sweden,Tunisia,Female,15-24,95.0
Sweden,Tunisia,Female,25-64,1920.0
Sweden,Tunisia,Female,65+,85.0
Sweden,Tunisia,Male,15-24,105.0
Sweden,Tunisia,Male,25-64,2920.0
Sweden,Tunisia,Male,65+,565.0
Sweden,Thailand,Female,15-24,3505.0
Sweden,Thailand,Female,25-64,28765.0
Sweden,Thailand,Female,65+,1215.0
Sweden,Thailand,Male,15-24,3335.0
Sweden,Thailand,Male,25-64,4785.0
Sweden,Thailand,Male,65+,110.0
Sweden,Turkey,Female,15-24,1350.0
Sweden,Turkey,Female,25-64,18040.0
Sweden,Turkey,Female,65+,2955.0
Sweden,Turkey,Male,15-24,1725.0
Sweden,Turkey,Male,25-64,22590.0
Sweden,Turkey,Male,65+,3185.0
Sweden,Belarus,Female,15-24,225.0
Sweden,Belarus,Female,25-64,1810.0
Sweden,Belarus,Female,65+,70.0
Sweden,Belarus,Male,15-24,265.0
Sweden,Belarus,Male,25-64,1085.0
Sweden,Belarus,Male,65+,25.0
Sweden,Georgia,Female,15-24,100.0
Sweden,Georgia,Female,25-64,875.0
Sweden,Georgia,Female,65+,25.0
Sweden,Georgia,Male,15-24,125.0
Sweden,Georgia,Male,25-64,825.0
Sweden,Georgia,Male,65+,20.0
Sweden,Lithuania,Female,15-24,895.0
Sweden,Lithuania,Female,25-64,5705.0
Sweden,Lithuania,Female,65+,145.0
Sweden,Lithuania,Male,15-24,840.0
Sweden,Lithuania,Male,25-64,6860.0
Sweden,Lithuania,Male,65+,70.0
Sweden,Moldova,Female,15-24,75.0
Sweden,Moldova,Female,25-64,695.0
Sweden,Moldova,Female,65+,15.0
Sweden,Moldova,Male,15-24,65.0
Sweden,Moldova,Male,25-64,430.0
Sweden,Russia,Female,15-24,1230.0
Sweden,Russia,Female,25-64,11820.0
