city,latitude,longitude,country,population
Kushtagi,15.7562,76.1911,India,27961
Kanavaikuli,9.85,76.94,India,27955
Aron,24.3811,77.4174,India,27954
Dhabauli,25.8346,86.8057,India,27952
Goriar,25.5513,87.2046,India,27948
Vilangudi,9.9458,78.0935,India,27940
Malmal,26.4833,86.05,India,27921
Umargam,20.2,72.75,India,27857
Barughutu,23.8038,85.5555,India,27841
Wasi,18.5422,75.7789,India,27826
Nibria,22.61,88.25,India,27818
Mattul,11.958,75.2942,India,27806
Vadnagar,23.785,72.64,India,27790
Charkhari,25.4,79.75,India,27760
Paivalike,12.6875,74.9833,India,27755
Khategaon,22.5957,76.9133,India,27745
Tudiyalur,11.0816,76.9446,India,27725
Poruvakara,9.0667,76.6333,India,27689
Amarpur,25.0397,86.9025,India,27673
Tanguturu,15.35,80.05,India,27652
Mukher,18.7008,77.3628,India,27650
Parsa,26.0021,84.5979,India,27644
Pachor,23.7098,76.7339,India,27639
Padiyanallur,13.2004,80.1761,India,27638
Kantai,26.2142,85.2975,India,27549
Rardhu,22.643,72.7762,India,27539
Rayamangalam,10.0879,76.5088,India,27537
Patjirwa,26.8084,84.3847,India,27535
Suluru,13.7,80.018,India,27504
Nasriganj,25.0514,84.3284,India,27490
Bandipura,34.4167,74.65,India,27482
Konnur,16.2013,74.7436,India,27474
Vandikarai,9.9912,76.805,India,27449
Sadri,25.18,73.43,India,27394
Ayyagarpet,17.2197,80.8339,India,27393
Nalbari,26.445,91.44,India,27389
Penukonda,14.085,77.596,India,27382
Balussheri,11.45,75.83,India,27363
Varandarapilli,10.4167,76.3333,India,27343
Bihpur,25.3889,86.9337,India,27322
Pallippurattuseri,9.7566,76.3607,India,27307
Nokha,25.1015,84.1228,India,27302
Bhander,25.7358,78.7456,India,27287
Haliyal,15.3294,74.7633,India,27261
Debiapur,26.6358,79.5733,India,27237
Ezhipram,9.8233,76.31,India,27206
Digboi,27.3932,95.6184,India,27129
Parimpudi,17.1171,81.4342,India,27122
Afzalpur,17.2011,76.3611,India,27088
Irimbiliyam,10.8667,76.0833,India,27075
Kuzhittura,8.3165,77.2061,India,27063
Raver,21.2431,76.0333,India,27039
Malebennur,14.3537,75.74,India,27023
Madhura,26.3388,87.1027,India,27023
Amangal,16.8499,78.5327,India,27016
Bagepalli,13.78,77.79,India,27011
Payakaraopeta,17.3627,82.5572,India,27001
Basi,30.5872,76.8428,India,26985
Kadappuram,10.55,76.1167,India,26980
Nainijor,25.6811,84.3456,India,26929
Nelliyalam,11.5255,76.3589,India,26921
Margherita,27.28,95.68,India,26914
Maner,25.65,84.88,India,26912
Kulasekharapuram,8.15,77.5,India,26907
Pappakurichchi,10.8137,78.7481,India,26889
Pamidi,14.95,77.5833,India,26886
Kadambanad,9.1167,76.6833,India,26880
Kararan,30.772,76.7959,India,26876
Areraj,26.5527,84.6726,India,26869
Madattukkulam,10.5587,77.366,India,26864
Kalikavu,11.172,76.3211,India,26862
Gursarai,25.62,79.18,India,26857
Punch,33.7703,74.0925,India,26854
Vadippatti,10.0843,77.9634,India,26830
Bankapur,14.923,75.2622,India,26827
Shencottah,8.9733,77.2464,India,26823
Magilampupuram,8.8408,78.1497,India,26802
Tuvur,11.1,76.2833,India,26795
Srinivaspur,13.3378,78.2122,India,26793
Trikkunnapuzha,9.25,76.4,India,26790
Thatha,25.4988,86.5908,India,26766
Gadhada,21.97,71.57,India,26751
Meppayyur,11.5167,75.7,India,26747
Soron,27.88,78.75,India,26722
Alattur,10.6481,76.5383,India,26720
Bhuban,20.882,85.8333,India,26708
Mamidalapadu,15.831,78.05,India,26694
Wellington,11.3655,76.7844,India,26686
Nediyanad,11.1297,76.0021,India,26680
Nannamukku,10.7167,76.0333,India,26669
Talaja,21.35,72.05,India,26667
Kuppadi,11.6792,76.2625,India,26662
Dalsingh Sarai,25.668,85.8364,India,26658
Chettipalaiyam,11.1667,77.335,India,26642
Silao,25.0836,85.428,India,26633
Rajgarh,27.236,76.622,India,26631
Manihari,25.35,87.63,India,26629
Lauri,25.1396,80.0011,India,26621
Ghataro Chaturbhuj,25.8146,85.1862,India,26594
Shahganj,26.056,82.682,India,26556
Manasa,24.48,75.15,India,26551
Dasuya,31.8168,75.6531,India,26550
Perumbalam,10.8311,76.043,India,26550
Nyamti,14.14,75.56,India,26546
Deogarh,21.5383,84.7334,India,26526
Kantabanji,20.4671,82.9204,India,26525
Ahmadabad,25.3019,87.7938,India,26513
Karumandi Chellipalaiyam,11.3019,77.586,India,26495
Maski,15.9581,76.6569,India,26440
Tamarakulam,9.4833,76.5,India,26438
Panchla,22.54,88.14,India,26432
Mandi,31.7069,76.9317,India,26422
Mavelikara,9.267,76.55,India,26421
Mauganj,24.68,81.88,India,26420
Beohari,24.0242,81.3783,India,26413
Nadbai,27.23,77.2,India,26411
Dinanagar,32.15,75.4667,India,26394
Virakeralam,11.0077,76.9126,India,26392
Rangia,26.47,91.63,India,26389
Elakadu,8.9009,76.8357,India,26382
Gundlupet,11.8,76.68,India,26368
Reoti,25.85,84.3833,India,26359
Panchanandapur,24.9339,87.9761,India,26358
Cheranallur,10.1807,76.4792,India,26330
Ubaidullahganj,22.9983,77.5862,India,26318
Koelwar,25.5805,84.7975,India,26304
Narasannapeta,18.4167,84.05,India,26280
Rasiari,26.0464,86.3471,India,26279
Mirganj,26.3638,84.364,India,26240
Mel Bhuvanagiri,11.438,79.6328,India,26240
Kudlu,12.526,74.9687,India,26235
Tekkalakote,15.5348,76.8785,India,26224
Talikota,16.48,76.32,India,26217
Sograha,25.4798,85.9992,India,26205
Vadakkanandal,11.7739,78.8666,India,26196
Buddayyakota,13.8196,78.1729,India,26191
Kottakota,13.6592,78.2467,India,26191
Guruzala,16.58,79.57,India,26190
Budhlada,29.93,75.57,India,26172
Jirwa,26.0064,86.8604,India,26162
Mankachar,25.53,89.87,India,26162
Dum Duma,27.5688,95.5566,India,26143
Suar,29.027,79.057,India,26142
Guduru,15.775,77.807,India,26142
Ringas,27.37,75.57,India,26139
Bijbiara,33.7938,75.107,India,26128
Baruni,25.4751,85.9681,India,26117
Vadakku Viravanallur,8.6979,77.5192,India,26116
Elangunnapuzha,10.0167,76.2167,India,26092
Phulera,26.874,75.2417,India,26091
Terdal,16.5,75.05,India,26088
Renigunta,13.65,79.52,India,26031
Sandi,27.3,79.95,India,26007
Gahmar,25.497,83.822,India,25994
Mangaldai,26.43,92.03,India,25989
Dharmapuram,8.1203,77.389,India,25982
Tiruppattur,10.13,78.62,India,25980
Rampur,26.2126,87.2491,India,25972
Chintalapudi,17.0417,80.5901,India,25952
Masrakh,26.1054,84.8026,India,25936
Mannachchanellur,10.9078,78.7022,India,25931
Krishnapuram,9.15,76.5,India,25927
Jaynagar-Majilpur,22.1752,88.4201,India,25922
Gilarchat,22.0703,88.4455,India,25897
Jodhpur,21.88,70.03,India,25892
Chevella,17.3067,78.1353,India,25890
Dhrol,22.57,70.42,India,25883
Vesala,12.162,75.4956,India,25875
Jharka,26.3047,85.6686,India,25875
Perunkalattu,12.9182,80.0824,India,25864
Kotal,31.757,76.8729,India,25860
Gokarn,14.55,74.3167,India,25851
Polasara,19.6939,84.814,India,25829
Karkala,13.2,74.983,India,25824
Vayakkalattu,8.5285,77.1035,India,25813
Raman,29.9504,74.9785,India,25807
Kadamalaikkundu,9.811,77.5039,India,25794
Ladkhed,20.32,77.77,India,25791
Mungaoli,24.4084,78.0959,India,25787
Chhota Udepur,22.3056,74.0139,India,25787
Karavaram,8.7127,76.9524,India,25779
Koba,21.2844,72.8763,India,25778
Bishunpur Sundar,26.0579,86.9833,India,25773
Seondha,26.1542,78.7812,India,25773
Cherukolattur,11.1881,75.9173,India,25767
Chinna Salem,11.6342,78.8741,India,25761
Vorkadi,12.7598,74.9311,India,25756
Safipur,26.73,80.35,India,25688
Nagod,24.5692,80.5881,India,25688
Netapur Tanda,16.8321,79.4356,India,25678
Nanminda,11.4222,75.8319,India,25628
Kako,25.2259,85.0642,India,25605
Tarkeshwar,21.0957,72.8225,India,25589
Sirumugai,11.3214,77.0052,India,25585
Chainpura,25.52,86.31,India,25584
Nagar,27.4247,77.0995,India,25572
Raghunathpur,23.55,86.67,India,25561
Vijapur,23.57,72.75,India,25558
Niramaruthur,10.9267,75.9033,India,25547
Poranki,16.4743,80.7128,India,25545
Nettappakkam,11.8663,79.6327,India,25503
Mannadipattu,11.9842,79.6321,India,25473
Bathnaha,26.6433,85.5747,India,25458
Pauri,30.15,78.78,India,25440
Kiranur,11.692,79.2899,India,25420
Chengannur,9.3157,76.6151,India,25391
Nonahi,26.7892,85.6482,India,25366
Karunagapalli,9.0544,76.5353,India,25336
Timurni,22.3712,77.2274,India,25321
Jevargi,17.0139,76.7732,India,25316
Babra,21.8442,71.3042,India,25270
Merkanam,12.1942,79.9435,India,25263
Wadi,17.07,76.98,India,25258
Ilaiyankudi,9.6271,78.6247,India,25233
Mudgal,16.0119,76.442,India,25233
Saranga,22.54,88.21,India,25200
Uttaramerur,12.616,79.753,India,25194
Kola,22.43,87.87,India,25191
Latehar,23.7442,84.4998,India,25188
Paonta Sahib,30.438,77.624,India,25183
Tirora,21.4072,79.9326,India,25181
Banhatti,16.3853,75.1494,India,25175
Vasudevanallur,9.2417,77.4118,India,25161
Gulam,25.7965,86.7416,India,25149
Kasrawad,22.1274,75.611,India,25146
Panagar,23.3,79.98,India,25143
Pallappatti,10.7198,77.8915,India,25131
Sahibpur Kamal,25.4167,86.3901,India,25128
Sohwal,26.75,81.9861,India,25123
Rania,29.53,74.83,India,25123
Saiha,22.48,92.97,India,25110
Namrup,27.1939,95.3193,India,25107
Kadavur,9.3333,76.5333,India,25101
Sahjanwa,26.75,83.2167,India,25091
Rajakheri,23.8593,78.7852,India,25091
Jafarabad,20.8667,71.3667,India,25081
Shrirangapattana,12.414,76.704,India,25061
Nabinagar,24.62,84.12,India,25041
Sohagpur,22.7,78.2,India,25040
Barwa Sagar,25.3799,78.739,India,25028
Barki Ballia,25.4223,86.2758,India,25020
Simria,25.9663,85.8324,India,25017
Trikodi,11.4667,75.6167,India,25015
Hukeri,16.23,74.6,India,25014
Naubatpur,25.5,84.9611,India,25011
Pathiyanikunnu,8.7733,76.8801,India,25007
Attili,16.7,81.6,India,25004
Khed Brahma,24.0283,73.0414,India,25001
Ayirurpara,8.503,76.9522,India,25000
Parner,19.003,74.438,India,25000
Lalru,30.4867,76.8006,India,25000
Singhana,27.98,75.8,India,25000
Kalamner,20.4444,78.3256,India,25000
Sojitra,22.55,72.7197,India,25000
Madha,29.1966,76.0653,India,25000
Chanasma,23.72,72.12,India,25000
Vodurivandlagudem,16.4286,81.133,India,25000
Khiria Jhansi,25.4639,78.5829,India,25000
Ladol,23.6167,72.7333,India,25000
Kali,19.9388,77.7329,India,25000
Data,29.267,75.995,India,25000
Malanvadi,16.008,73.687,India,25000
Simaria,25.4221,86.006,India,24998
Sidhauli,27.28,80.83,India,24976
Tapa,30.2979,75.3694,India,24970
Paduvari,13.8833,74.6333,India,24968
Gajwel,17.8517,78.6828,India,24961
Baindur,13.866,74.6333,India,24957
Mundargi,15.207,75.884,India,24919
Nainpur,22.43,80.12,India,24914
Dugda,23.7452,86.1717,India,24904
Karukurti,10.2167,76.3833,India,24860
Kalavad,22.22,70.38,India,24857
Edavanakad,10.015,76.22,India,24856
Rangapara,26.8377,92.6688,India,24847
Maduru,14.7616,78.6171,India,24843
Cherukara,9.4667,76.6,India,24842
Valambur,11,76.2,India,24841
Raghopur,25.5323,85.3809,India,24838
Ghoti Budrukh,19.7167,73.6333,India,24838
Sirmatpur,25.3235,87.3836,India,24830
Banga,31.1887,75.9949,India,24827
Turuttikkara,8.9438,76.6039,India,24823
Nazareth,8.558,77.96,India,24815
Basopatti,26.578,86.0052,India,24808
Kuttampuzha,10.15,76.7333,India,24799
Khalari,23.6506,85.0074,India,24793
Shivganj,25.15,73.07,India,24785
Podaturpeta,13.2817,79.4854,India,24703
Mairwa,26.2322,84.1635,India,24697
Panapur,25.6729,85.0715,India,24678
Patnagarh,20.7083,83.1326,India,24676
Narasingapuram,11.6038,78.5778,India,24670
Chandili,19.2467,83.4058,India,24664
Pasighat,28.07,95.33,India,24656
Naduvannur,11.4833,75.7667,India,24648
Palakodu,12.3037,78.073,India,24640
Shamgarh,24.18,75.63,India,24637
Navalgund,15.57,75.37,India,24613
Pata Kalidindi,16.5014,81.2908,India,24600
Ramdiri,25.3118,86.1023,India,24595
Gorantla,13.9892,77.7703,India,24586
Irugur,11.0178,77.0629,India,24581
Kottapeta,16.7167,81.9,India,24539
Cheruvaranam,9.6522,76.3179,India,24538
Sirkhandi Bhitha,26.6244,85.7787,India,24525
Dungra Chhota,23.1667,74.3,India,24522
Aklvidu,16.6,81.3833,India,24506
Andhra Tharhi,26.3771,86.3341,India,24497
Nij Khari,22.0929,88.4288,India,24496
Tirumuruganpundi,11.1649,77.3084,India,24495
Parambatt Kavu,11.3268,75.8906,India,24495
Tulsipur,27.55,82.42,India,24488
Pindwara,24.7945,73.055,India,24487
Dhamnagar,20.9141,86.4468,India,24486
Khajuraho,24.85,79.925,India,24481
Purwa,26.47,80.78,India,24467
Sahaspur,29.1208,78.6208,India,24463
Sahawar,27.8,78.85,India,24457
Vinnamala,13.9074,79.9086,India,24446
Bundu,23.1609,85.5901,India,24445
Channagiri,14.024,75.9258,India,24435
Balarampur,23.12,86.22,India,24431
Ashwaraopeta,17.25,81.1333,India,24405
Tirutturaippundi,10.53,79.65,India,24404
Garhara,25.4407,85.9983,India,24397
Panmana,8.9333,76.6167,India,24397
Asan,25.73,74.33,India,24370
Nagarpara,25.4155,86.8832,India,24354
Paruthur,10.8174,76.1178,India,24345
Saidpur,25.55,83.18,India,24338
Singarayakonda,15.25,80.0203,India,24324
Pallapatti,9.4664,77.8219,India,24319
Iringal,11.5667,75.6,India,24318
Bijawar,24.6235,79.4899,India,24306
Velur,11.1114,78.0048,India,24305
Koloriang,27.9167,93.35,India,24300
Baheri,25.9426,86.0471,India,24284
Maharajgani,26.1075,84.5025,India,24282
Ayanavelikulangara Tekku,9.0436,76.5199,India,24268
Umga,24.6396,84.5577,India,24261
Mau,26.2658,78.6711,India,24244
Mayang Imphal,24.6,93.9,India,24239
Vettakkaranpudur,10.5637,76.9166,India,24235
Ponneri,13.32,80.2,India,24205
Naravarikuppam,13.1913,80.1847,India,24196
Halikner,17.85,77.27,India,24196
Maksi,23.26,76.1457,India,24189
Mogalturru,16.4167,81.6,India,24189
Ukkayapalle,14.4898,78.8927,India,24165
Kosigi,15.85,77.2667,India,24165
Loha,18.9623,77.1309,India,24125
Tiruvattar,8.3307,77.2673,India,24119
Sundararaopeta,16.8031,81.6419,India,24112
Alwaye,10.1167,76.35,India,24110
Jaisinghpur,26.6318,84.7855,India,24101
Sangrampur,26.4752,84.6898,India,24064
Arttuvattala,9.5167,76.3167,India,24043
Siswa,26.7027,84.9133,India,24039
Suleswaranpatti,10.6388,77.0084,India,24038
Yadiki,15.05,77.88,India,24018
Tehri,30.38,78.48,India,24014
Maheshwar,22.11,75.35,India,24000
Payipira,10.025,76.5569,India,24000
Sikandarpur,26.0333,84.05,India,23986
Pennadam,11.4039,79.2416,India,23979
Shahpur,21.2374,76.2256,India,23964
Neduvattur,8.9931,76.75,India,23951
Puyappalli,8.9,76.75,India,23924
Usia,25.4309,83.7075,India,23913
Sendamangalam,11.2825,78.2339,India,23913
Matabhanga,26.33,89.22,India,23890
Mulgund,15.2807,75.5213,India,23889
Peringuzha,9.9667,76.4167,India,23878
Karian,25.8594,86.0104,India,23873
Koilkuntla,15.2333,78.3167,India,23859
Herohalli,12.9911,77.4873,India,23851
Mulakumud,8.2681,77.286,India,23835
Annur,11.2325,77.1069,India,23828
Kuju,23.7254,85.5102,India,23812
Hungund,16.0621,76.0586,India,23808
Kumar Khad,26.5918,86.264,India,23806
Sulya,12.561,75.3874,India,23796
Bithar,26.6294,85.7697,India,23795
Dakor,22.75,73.15,India,23784
Vallabh Vidyanagar,22.56,72.95,India,23783
Tirumala,13.6833,79.35,India,23778
Verukulambu,8.2953,77.2939,India,23763
Elukone,8.9667,76.7167,India,23741
Lalgudi,10.87,78.83,India,23740
Avanigadda,16.0197,80.92,India,23737
Birpur,26.5082,87.0119,India,23736
Mummidivaram,16.65,82.1167,India,23732
Puduva,9.977,76.226,India,23717
Devikolam,10.0626,77.104,India,23709
Karavalur,8.9833,76.925,India,23709
Silappadi,10.394,78.0078,India,23678
Tirukkalikkunram,12.6092,80.0675,India,23677
Anupshahr,28.37,78.27,India,23676
Sanaur,30.3018,76.4579,India,23674
Alangulam,8.864,77.4994,India,23658
Yellapur,14.9637,74.7093,India,23658
Rajpur,21.9402,75.1361,India,23645
Chandrakona,22.73,87.52,India,23629
Mannamturuttu,9.9008,76.39,India,23615
Kulgam,33.64,75.02,India,23584
Shamsabad,27.5364,79.4394,India,23584
Perungudi,8.2792,77.6031,India,23579
Kotturu,17.0436,81.7705,India,23572
Toda Rai Singh,26.0167,75.4833,India,23559
Peravur,11.8962,75.7342,India,23558
Gollapudi,16.5412,80.5784,India,23555
Dhing,26.4679,92.4734,India,23554
Belsand,26.4436,85.4008,India,23548
Honavar,14.2809,74.445,India,23527
Arukutti,9.8309,76.427,India,23500
Nayanakulam,9.9611,78.1371,India,23499
Koili Simra,25.4714,87.2175,India,23480
Chanaur,25.851,86.6739,India,23478
Gauripur,26.08,89.97,India,23477
Kharupatia,26.5184,92.1472,India,23473
Madangir,28.3553,76.9327,India,23448
Rampura,24.467,75.44,India,23439
Badnawar,23.0218,75.2327,India,23424
Kailashahar,24.33,92.02,India,23418
Srvanampatti,11.0764,77.0045,India,23412
Burhar,23.2149,81.532,India,23395
Ponda,15.4034,74.0152,India,23381
Vanimel,11.7197,75.699,India,23368
Dighwa,26.2437,84.7532,India,23353
Sakleshpur,12.893,75.725,India,23352
Sandwa,27.75,74.1667,India,23348
Tazhava,9.0833,76.5333,India,23341
Madappalli,9.0833,76.5333,India,23341
Piravanthur,9.05,76.9167,India,23336
Mandawa,28.0554,75.1483,India,23335
Minja,12.7083,74.95,India,23318
Ron,15.67,75.73,India,23311
Kedavur,11.4167,75.9333,India,23283
Mulampilli,10.1083,76.4167,India,23272
Tekari,24.9425,84.8427,India,23259
Vaikam,9.75,76.3928,India,23234
Kun Puhal,33.0058,76.5334,India,23229
Samrala,30.836,76.1932,India,23218
Kedia,23.7945,85.5872,India,23213
Patakakani,16.34,80.4908,India,23201
Manambur,8.7206,76.7635,India,23198
Tranquebar,11.0292,79.8494,India,23191
Kazhukambalam,10.0333,76.4,India,23186
Ponmundam,10.9628,75.9519,India,23173
Kannamangalam Tekku,9.2167,76.4833,India,23173
Sonepur,20.8333,83.9167,India,23152
Ravulapalem,16.4833,81.9833,India,23142
Lalganj,26.1277,80.7855,India,23124
Mahthi,25.7281,86.0093,India,23121
Singhara Buzurg,25.7964,85.4539,India,23109
Vuliyattara,8.5933,76.9506,India,23105
Sonari,27.0246,95.0163,India,23102
Engandiyur,10.5,76.04,India,23101
Khirkiyan,22.1673,76.8614,India,23082
Vilachcheri,9.8937,78.0603,India,23077
Pallikondai,12.9167,78.9333,India,23067
Asafabad,19.365,79.274,India,23059
Velugodu,15.7817,78.6892,India,23048
Koiri Bigha,25.2167,85.0667,India,23037
Anjarkandi,11.8822,75.5097,India,23030
Kulattuppalaiyam,10.7613,77.5843,India,23018
Khaira Tola,26.8958,84.1403,India,23011
Dindori,22.9414,81.0797,India,22997
Vandiperiyar,9.57,77.0906,India,22978
Latauna,26.0912,86.8809,India,22968
Muttupet,10.395,79.4935,India,22945
Abu,24.5925,72.7083,India,22943
Bhiraha,25.7978,86.0736,India,22904
Vadakarai Kil Pidagai,9.0401,77.2741,India,22900
Vellalur,10.9775,77.026,India,22888
Mahadebnagar,24.6896,87.9384,India,22876
Bhadas,25.5184,86.4434,India,22866
Nayagaon,26.7486,76.3273,India,22839
Chitarpur,23.5794,85.6548,India,22837
Ahwa,20.75,73.6833,India,22829
Pawni,20.78,79.63,India,22821
Cherial,17.9264,78.9719,India,22810
Zunheboto,26.0146,94.5264,India,22809
Pulimathu,8.742,76.8941,India,22808
Achhnera,27.18,77.77,India,22781
Gormi,26.6003,78.5119,India,22779
Pariyapuram,11.0146,75.8746,India,22766
Kavallemmavu,9.4361,76.8819,India,22765
Kodarma,24.4675,85.594,India,22764
Kaler,25.118,84.4955,India,22763
Kanchika,16.6856,80.3892,India,22756
Nasrullahganj,22.6837,77.2707,India,22756
Vernag,33.5377,75.2503,India,22752
Vayanur,12.0699,75.6825,India,22743
Chunakara Vadakku,9.1853,76.5995,India,22730
Curchorem,15.2603,74.1083,India,22730
Kerur,16.0138,75.5463,India,22726
Madira,16.9167,80.3667,India,22716
Kittanapalli,12.5133,78.1844,India,22714
Muradpur,25.8,86.0055,India,22714
Nakur,29.9189,77.3044,India,22712
Dalan,25.603,87.5592,India,22689
Patharia,23.8992,79.1939,India,22684
Mallasamudram,11.4933,78.0312,India,22678
Moirang,24.349,93.69,India,22674
Dip,26.2369,86.3107,India,22673
Bagula,23.335,88.644,India,22649
Pullappalli,9.6833,76.6167,India,22640
Chincholi,17.4651,77.4187,India,22630
Manimala,9.5736,77.0819,India,22629
Timmapur,19.0484,78.6414,India,22608
Hirpardangal,24.0474,86.8648,India,22599
Manki,14.1789,74.4818,India,22599
Cholavandan,10.0167,77.9667,India,22578
Talayolaparambu,9.785,76.4481,India,22571
Raman Mandi,29.9504,74.9619,India,22553
Pokhuria,25.2379,87.6459,India,22550
Vengattur,13.0999,79.9321,India,22540
Melila,9.0083,76.85,India,22529
Bobleshwar,16.83,75.73,India,22528
Katangi,23.4412,79.7962,India,22521
Jogipet,17.8356,78.0681,India,22512
Hulikal,11.3193,76.7732,India,22511
Chavassheri,11.9647,75.6176,India,22480
Chatayamangalam,8.8421,76.8644,India,22473
Kondazhi,10.727,76.3954,India,22465
Pullanpallikonam,8.6976,76.9582,India,22452
Aymangala,12.0333,75.7333,India,22436
Sarea Khas,26.635,84.5483,India,22428
Junnardev,22.2,78.58,India,22426
Bermo,23.7878,85.9353,India,22396
Perundurai,11.2777,77.5837,India,22364
Gurmatkal,16.8677,77.3909,India,22338
Sambhar,26.9121,75.1836,India,22327
Taulaha,26.9566,84.0731,India,22321
Bhawanigarh,30.27,76.04,India,22320
Panniyannur,11.7538,75.5528,India,22308
